beta,repeat,generation,unique_ratio,similarity
0.0,4,439,0.338,0.7925830184977307
0.0,4,364,0.378,0.8327832691551976
0.0,4,360,0.386,0.7810069835574147
0.0,4,477,0.258,0.8292808695125855
0.0,4,314,0.422,0.7286413388650484
0.0,4,310,0.44,0.6763311626719053
0.0,4,427,0.356,0.8002875416829132
0.0,4,37,0.824,0.3617364864483629
0.0,4,352,0.394,0.8039255323382178
0.0,4,423,0.374,0.7727644138635406
0.0,4,469,0.268,0.8601646066423597
0.0,4,85,0.642,0.5431667743554507
0.0,4,394,0.382,0.7349095916848128
0.0,4,465,0.278,0.8531504501104759
0.0,4,390,0.38,0.7944022684591531
0.0,4,80,0.676,0.5563387981195403
0.0,4,415,0.366,0.752821575236468
0.0,4,119,0.662,0.5097091088438181
0.0,4,340,0.41,0.7556852410267906
0.0,4,411,0.426,0.7074666610565548
0.0,4,457,0.254,0.8473530291473679
0.0,4,382,0.364,0.7746623747522513
0.0,4,453,0.276,0.8527066360477963
0.0,4,157,0.58,0.5068034809126036
0.0,4,88,0.614,0.55006069223388
0.0,4,495,0.342,0.7058338583303049
0.0,4,199,0.448,0.7530784586266626
0.0,4,403,0.366,0.8135754938716633
0.0,4,491,0.34,0.6947193549517432
0.0,4,107,0.672,0.5533529439880475
0.0,4,83,0.664,0.5789948039914659
0.0,4,103,0.604,0.5685242148872284
0.0,4,149,0.52,0.6346004148200888
0.0,4,53,0.758,0.37404061773070835
0.0,4,441,0.292,0.8548720446390654
0.0,4,145,0.604,0.5734403580035276
0.0,4,483,0.246,0.8673662189182152
0.0,4,187,0.428,0.748447267675399
0.0,4,7,0.444,0.09586490326585263
0.0,4,137,0.62,0.5687074770143252
0.0,4,208,0.546,0.7017028489682203
0.0,4,500,0.362,0.7860616309195857
0.0,4,133,0.606,0.5715588912503288
0.0,4,56,0.678,0.44016568286055613
0.0,4,471,0.266,0.850280240109652
0.0,4,175,0.538,0.68096236060367
0.0,4,246,0.452,0.759990659576379
0.0,4,171,0.574,0.6370111789848528
0.0,4,288,0.456,0.7846527312066917
0.0,4,51,0.778,0.38223285551840447
0.0,4,125,0.684,0.41616914171783187
0.0,4,21,0.878,0.2539360828177543
0.0,4,121,0.69,0.46594138296189636
0.0,4,238,0.458,0.7641211411793882
0.0,4,309,0.428,0.7041207773626681
0.0,4,163,0.474,0.652791532659453
0.0,4,234,0.422,0.7755232061953744
0.0,4,59,0.594,0.5258955212370927
0.0,4,276,0.462,0.7899746531305528
0.0,4,389,0.352,0.8067628123452747
0.0,4,226,0.462,0.7330778830572604
0.0,4,24,0.886,0.285042355328296
0.0,4,151,0.502,0.6420722573379419
0.0,4,222,0.454,0.7548211372985598
0.0,4,268,0.42,0.8075359576849056
0.0,4,339,0.39,0.7809997469153912
0.0,4,264,0.486,0.7519303051892355
0.0,4,260,0.454,0.7500491166271427
0.0,4,377,0.374,0.8084808403520177
0.0,4,214,0.47,0.6975485879393531
0.0,4,210,0.524,0.710993622530089
0.0,4,327,0.358,0.8493467808453208
0.0,4,27,0.848,0.3146624892118455
0.0,4,252,0.464,0.729562432206012
0.0,4,323,0.366,0.8479398881364908
0.0,4,369,0.36,0.8014363419038129
0.0,4,75,0.702,0.6087353564204375
0.0,4,294,0.444,0.778609374337796
0.0,4,365,0.326,0.856353196769475
0.0,4,290,0.446,0.7582200550927949
0.0,4,70,0.618,0.6074449447537257
0.0,4,315,0.408,0.7557711067635593
0.0,4,240,0.444,0.7027599685893473
0.0,4,311,0.482,0.7174509458598295
0.0,4,357,0.376,0.8082981715415444
0.0,4,428,0.374,0.8166222309451822
0.0,4,353,0.356,0.7714812305460034
0.0,4,78,0.62,0.5965914730358679
0.0,4,395,0.41,0.7378450436223846
0.0,4,466,0.266,0.8114766945202899
0.0,4,303,0.422,0.7912192133815424
0.0,4,391,0.376,0.743110227418683
0.0,4,73,0.63,0.6138561094232026
0.0,4,416,0.348,0.7625120330130692
0.0,4,43,0.796,0.3950547271282191
0.0,4,341,0.444,0.6845802281996476
0.0,4,412,0.416,0.7208539816032974
0.0,4,458,0.278,0.774752744342697
0.0,4,383,0.356,0.7750935439150057
0.0,4,454,0.298,0.8476359663528483
0.0,4,6,0.448,0.09929302831883817
0.0,4,496,0.35,0.6927444778764559
0.0,4,3,0.256,0.10124988200934756
0.0,4,404,0.344,0.7903539200169609
0.0,4,492,0.344,0.7129966568811786
0.0,4,108,0.656,0.5879194965952655
0.0,4,400,0.36,0.7985426382784224
0.0,4,446,0.302,0.8231252646397141
0.0,4,46,0.812,0.35225638464257136
0.0,4,371,0.374,0.7773600298284511
0.0,4,442,0.302,0.8456699888982668
0.0,4,146,0.596,0.5399694020853563
0.0,4,484,0.286,0.7813075546419628
0.0,4,188,0.444,0.7642057067823758
0.0,4,41,0.784,0.374927319947059
0.0,4,480,0.274,0.8511186730184865
0.0,4,11,0.394,0.09434970276160812
0.0,4,138,0.628,0.5820559527869084
0.0,4,209,0.54,0.7047899289443499
0.0,4,430,0.402,0.7889514717761325
0.0,4,134,0.622,0.5302999531758557
0.0,4,49,0.752,0.3730331263475117
0.0,4,472,0.248,0.8709485954468141
0.0,4,176,0.508,0.6558029265681542
0.0,4,19,0.858,0.21339745549857894
0.0,4,97,0.656,0.4732678275613757
0.0,4,289,0.452,0.7730337251076772
0.0,4,126,0.666,0.42775609048253305
0.0,4,14,0.382,0.17262001786324985
0.0,4,92,0.676,0.4852462216526025
0.0,4,122,0.646,0.49538331304579974
0.0,4,239,0.46,0.6837751674848407
0.0,4,460,0.26,0.7773341919754336
0.0,4,164,0.464,0.6789592977134692
0.0,4,235,0.456,0.6971509251940491
0.0,4,160,0.57,0.48751967028826676
0.0,4,277,0.422,0.761949268638547
0.0,4,114,0.604,0.515880863913303
0.0,4,110,0.654,0.4929508400166529
0.0,4,227,0.454,0.7547475970187897
0.0,4,17,0.672,0.1234801001212003
0.0,4,152,0.47,0.6313313543094612
0.0,4,223,0.442,0.7758305980562258
0.0,4,269,0.434,0.7321843305060062
0.0,4,65,0.706,0.4860525970011069
0.0,4,194,0.476,0.7175660234844902
0.0,4,265,0.426,0.8133703250368083
0.0,4,190,0.45,0.7169296302410371
0.0,4,378,0.324,0.764164350954055
0.0,4,60,0.61,0.47237549252906597
0.0,4,215,0.436,0.7446875677704985
0.0,4,140,0.672,0.53157267757654
0.0,4,211,0.548,0.717302524243909
0.0,4,328,0.394,0.7661701100314144
0.0,4,253,0.406,0.7307062861524994
0.0,4,68,0.656,0.5852074745835327
0.0,4,295,0.43,0.7713460375286461
0.0,4,366,0.328,0.8286997166274662
0.0,4,203,0.468,0.736760885912412
0.0,4,291,0.446,0.6870249859934822
0.0,4,63,0.668,0.4984838065790441
0.0,4,316,0.45,0.674620707491003
0.0,4,33,0.832,0.36497566480109966
0.0,4,241,0.454,0.74292113939059
0.0,4,312,0.436,0.773430570255333
0.0,4,358,0.378,0.7995163992043526
0.0,4,429,0.408,0.7701061225201665
0.0,4,283,0.432,0.7946947088638853
0.0,4,354,0.422,0.7935013134570718
0.0,4,5,0.382,0.11287560797055954
0.0,4,396,0.394,0.7745377650908901
0.0,4,2,0.038,0.19661241564271867
0.0,4,304,0.38,0.7860983191994828
0.0,4,392,0.418,0.7106462076841815
0.0,4,300,0.426,0.7131823941038058
0.0,4,346,0.408,0.7811726205702454
0.0,4,417,0.336,0.7674792220150296
0.0,4,36,0.83,0.39279637977891196
0.0,4,342,0.414,0.7709268956075165
0.0,4,459,0.26,0.8536020213282194
0.0,4,384,0.34,0.8397413466879596
0.0,4,455,0.268,0.828907071476426
0.0,4,31,0.838,0.34138646366395903
0.0,4,380,0.314,0.7608620073936712
0.0,4,409,0.336,0.7933432952459959
0.0,4,497,0.358,0.7734393798778474
0.0,4,405,0.356,0.802907463048669
0.0,4,109,0.666,0.5210530956260843
0.0,4,330,0.39,0.7854068225612294
0.0,4,401,0.404,0.8037876186330632
0.0,4,447,0.31,0.8505259659311714
0.0,4,39,0.792,0.38201481901276085
0.0,4,372,0.342,0.7707907222653972
0.0,4,443,0.304,0.8255542152990508
0.0,4,489,0.31,0.8418690161551969
0.0,4,87,0.654,0.4923244657728982
0.0,4,485,0.262,0.8520975865192164
0.0,4,189,0.434,0.7835723787039225
0.0,4,481,0.264,0.8039161730703974
0.0,4,82,0.662,0.5302828476267385
0.0,4,435,0.322,0.854065667009037
0.0,4,139,0.594,0.5610619178084134
0.0,4,431,0.374,0.8030924339128803
0.0,4,135,0.606,0.5685070497370176
0.0,4,473,0.27,0.8418850496446075
0.0,4,177,0.526,0.6883292830307665
0.0,4,127,0.638,0.4776583251270332
0.0,4,123,0.71,0.4438687275032638
0.0,4,169,0.532,0.6918293344957899
0.0,4,55,0.718,0.40947386465971986
0.0,4,461,0.27,0.8156372237772805
0.0,4,165,0.516,0.6481109119437252
0.0,4,161,0.534,0.5160102992289043
0.0,4,278,0.418,0.7989523193864251
0.0,4,50,0.72,0.3979258929348958
0.0,4,115,0.654,0.4938600903026028
0.0,4,111,0.62,0.5285241927896543
0.0,4,228,0.458,0.7712318367361363
0.0,4,153,0.5,0.6282227927624869
0.0,4,224,0.472,0.790203618116699
0.0,4,58,0.568,0.522272195385766
0.0,4,195,0.476,0.7156032806867627
0.0,4,266,0.472,0.7682122164435039
0.0,4,191,0.448,0.7709849627394949
0.0,4,216,0.436,0.7183327315943072
0.0,4,23,0.894,0.3131420220116671
0.0,4,141,0.634,0.5450016825527976
0.0,4,212,0.46,0.7353166759761968
0.0,4,258,0.43,0.7754843806820063
0.0,4,329,0.402,0.7900755470876611
0.0,4,183,0.538,0.7047492501059313
0.0,4,254,0.418,0.746704660897199
0.0,4,4,0.364,0.08909361785074123
0.0,4,296,0.474,0.7705823071021484
0.0,4,1,0.002,1.0
0.0,4,367,0.336,0.7951715607582164
0.0,4,204,0.474,0.7006015646648276
0.0,4,292,0.41,0.8086069847659733
0.0,4,200,0.438,0.750163884134906
0.0,4,317,0.394,0.734759361177063
0.0,4,26,0.886,0.29335309687743316
0.0,4,242,0.454,0.7162277227803918
0.0,4,359,0.408,0.8105623413083884
0.0,4,74,0.672,0.5763667580030861
0.0,4,284,0.426,0.7461023904596599
0.0,4,355,0.354,0.8215081593923697
0.0,4,280,0.436,0.7429284433176927
0.0,4,397,0.412,0.7289786276864582
0.0,4,305,0.42,0.7846731806020301
0.0,4,230,0.428,0.7691606900227813
0.0,4,301,0.396,0.7814917095133768
0.0,4,347,0.38,0.7801537806546119
0.0,4,418,0.324,0.8046135426141678
0.0,4,29,0.856,0.3094760430634389
0.0,4,272,0.434,0.7558455669151535
0.0,4,343,0.422,0.7602464398121386
0.0,4,77,0.648,0.5781764991845507
0.0,4,385,0.36,0.786229478974778
0.0,4,381,0.362,0.7983093577917486
0.0,4,498,0.33,0.7551840047843674
0.0,4,72,0.55,0.6417927371384688
0.0,4,335,0.404,0.7274366875176828
0.0,4,406,0.338,0.7915063105525479
0.0,4,331,0.446,0.7390028322996715
0.0,4,448,0.274,0.881020538543489
0.0,4,373,0.34,0.8242047869282421
0.0,4,444,0.29,0.8662450662199226
0.0,4,486,0.274,0.7651958063115324
0.0,4,436,0.352,0.7974349572347229
0.0,4,45,0.798,0.3604910802457689
0.0,4,361,0.36,0.8176386798493153
0.0,4,432,0.338,0.8071983089135477
0.0,4,478,0.266,0.7887405109931235
0.0,4,474,0.212,0.8704258412236721
0.0,4,178,0.522,0.718677722880133
0.0,4,40,0.8,0.38284709597356337
0.0,4,470,0.288,0.850712419609007
0.0,4,424,0.356,0.8020657388306726
0.0,4,128,0.644,0.5214350394482281
0.0,4,420,0.352,0.7957559837690985
0.0,4,124,0.688,0.4788870285514681
0.0,4,48,0.748,0.3753912713574311
0.0,4,462,0.282,0.7912057403208108
0.0,4,166,0.466,0.7188230703622576
0.0,4,96,0.586,0.4977674647505617
0.0,4,116,0.654,0.47635274131019867
0.0,4,13,0.356,0.2037193674030308
0.0,4,91,0.68,0.47137843689433556
0.0,4,112,0.598,0.5189421428145322
0.0,4,158,0.578,0.5476927378761018
0.0,4,229,0.462,0.7018960966300395
0.0,4,450,0.278,0.8351571824769828
0.0,4,154,0.56,0.5714248463248993
0.0,4,150,0.5,0.7042578258908194
0.0,4,196,0.422,0.7430111787615736
0.0,4,267,0.472,0.7921546579883512
0.0,4,104,0.638,0.5311205600249265
0.0,4,99,0.596,0.5022321599656367
0.0,4,192,0.476,0.7168535711452775
0.0,4,100,0.574,0.5930245964043224
0.0,4,217,0.432,0.7644890882265488
0.0,4,16,0.556,0.10686274373260508
0.0,4,94,0.584,0.5189690804017617
0.0,4,142,0.588,0.5605794742353171
0.0,4,213,0.46,0.6833531496282843
0.0,4,259,0.444,0.7435654044383474
0.0,4,64,0.666,0.5151954019371189
0.0,4,184,0.524,0.7443762700300584
0.0,4,255,0.418,0.7741589905274925
0.0,4,180,0.52,0.7052278313193736
0.0,4,297,0.482,0.7755373356625241
0.0,4,205,0.472,0.7424123312316832
0.0,4,293,0.406,0.7820588577446229
0.0,4,130,0.672,0.5266437195494471
0.0,4,201,0.454,0.7657472497997353
0.0,4,247,0.498,0.7374292656990465
0.0,4,318,0.4,0.7068124412651633
0.0,4,172,0.596,0.6845593363631097
0.0,4,243,0.43,0.7284309669911567
0.0,4,67,0.706,0.5245749336139597
0.0,4,285,0.416,0.7588038166802922
0.0,4,356,0.37,0.7975651396308172
0.0,4,281,0.42,0.7336189676699718
0.0,4,398,0.448,0.7089450570752359
0.0,4,62,0.68,0.4760385177483068
0.0,4,306,0.38,0.7964426414664539
0.0,4,32,0.83,0.3451713448953335
0.0,4,231,0.424,0.7060272259976597
0.0,4,302,0.418,0.7831007348645354
0.0,4,348,0.424,0.7530872270134565
0.0,4,419,0.366,0.8132107487953385
0.0,4,273,0.456,0.7796441405455702
0.0,4,344,0.384,0.7751497488862525
0.0,4,386,0.412,0.7537897866747469
0.0,4,499,0.358,0.7129724312104195
0.0,4,336,0.42,0.7588510241000368
0.0,4,407,0.35,0.7902997106679021
0.0,4,35,0.8,0.4212520293875864
0.0,4,261,0.454,0.7431463358245477
0.0,4,332,0.456,0.6770008011701841
0.0,4,449,0.286,0.793258629789722
0.0,4,374,0.374,0.8154292367852903
0.0,4,445,0.332,0.8409856427596137
0.0,4,30,0.864,0.3622384002601518
0.0,4,370,0.35,0.8028835101185726
0.0,4,487,0.274,0.8344022918252677
0.0,4,324,0.394,0.7858056731702432
0.0,4,320,0.39,0.7596180084702738
0.0,4,437,0.344,0.819033655907505
0.0,4,38,0.782,0.36289636534502895
0.0,4,362,0.33,0.7702402689815652
0.0,4,433,0.33,0.8259279970212822
0.0,4,479,0.278,0.8350381851642263
0.0,4,86,0.66,0.5308934588131932
0.0,4,475,0.224,0.835049970771396
0.0,4,179,0.496,0.6867302755989293
0.0,4,81,0.666,0.5234230479710063
0.0,4,425,0.33,0.8057704562363992
0.0,4,129,0.638,0.48682741295256043
0.0,4,350,0.422,0.7574622216001845
0.0,4,421,0.37,0.8370823579912614
0.0,4,467,0.278,0.8403031773789986
0.0,4,463,0.284,0.8427643407017942
0.0,4,167,0.474,0.6730293295250108
0.0,4,89,0.664,0.4997304562941255
0.0,4,413,0.364,0.7875650263529231
0.0,4,117,0.614,0.47316565804671595
0.0,4,84,0.644,0.5745811701580947
0.0,4,113,0.594,0.4836714356211263
0.0,4,159,0.562,0.5462052318010298
0.0,4,54,0.736,0.40726532183018954
0.0,4,451,0.282,0.7854594950064989
0.0,4,155,0.538,0.5503343445708448
0.0,4,493,0.362,0.7280491954429441
0.0,4,197,0.432,0.7330314251590335
0.0,4,105,0.68,0.4673318663546644
0.0,4,193,0.492,0.656977510947732
0.0,4,101,0.572,0.6123962364885296
0.0,4,147,0.564,0.5497587909951468
0.0,4,218,0.474,0.7548406586429206
0.0,4,143,0.65,0.5518347166875921
0.0,4,57,0.628,0.4388374595705882
0.0,4,185,0.48,0.7145972619611914
0.0,4,256,0.428,0.7529971342930257
0.0,4,181,0.494,0.6652658813438994
0.0,4,298,0.408,0.7954138292155462
0.0,4,52,0.748,0.36514672162780765
0.0,4,206,0.522,0.6957031976414029
0.0,4,22,0.892,0.2693833047012576
0.0,4,131,0.582,0.5213317017207011
0.0,4,202,0.446,0.7016471300706207
0.0,4,248,0.488,0.7248952776659229
0.0,4,319,0.402,0.7735545454853457
0.0,4,173,0.594,0.675069830944721
0.0,4,244,0.414,0.7090715220180686
0.0,4,286,0.416,0.7880815617020442
0.0,4,282,0.406,0.8057212323146864
0.0,4,399,0.422,0.7920264840397243
0.0,4,236,0.46,0.6864407847912181
0.0,4,307,0.392,0.7641524712339779
0.0,4,25,0.872,0.3138506535464858
0.0,4,232,0.402,0.7670821021490222
0.0,4,349,0.464,0.7349849178797657
0.0,4,274,0.444,0.7531254338134279
0.0,4,345,0.41,0.7982181180099461
0.0,4,20,0.886,0.24631812852477625
0.0,4,270,0.416,0.7717005341948239
0.0,4,387,0.41,0.7202648575724784
0.0,4,9,0.342,0.1578447947323879
0.0,4,220,0.436,0.8062967099981315
0.0,4,337,0.44,0.719679029116112
0.0,4,408,0.334,0.790649139508843
0.0,4,28,0.864,0.28380751476158395
0.0,4,262,0.466,0.7700350180579019
0.0,4,333,0.446,0.7158023209399451
0.0,4,379,0.342,0.7383024147730233
0.0,4,76,0.698,0.5601906004954098
0.0,4,375,0.36,0.839762286521066
0.0,4,488,0.3,0.8152283206022145
0.0,4,71,0.58,0.6702154865772977
0.0,4,325,0.378,0.7232770501437066
0.0,4,250,0.452,0.6997876264242988
0.0,4,321,0.398,0.7959476966735048
0.0,4,438,0.374,0.752938008318725
0.0,4,363,0.328,0.8188386315645897
0.0,4,434,0.348,0.8353762596774967
0.0,4,79,0.636,0.5813196023871593
0.0,4,476,0.26,0.8467020557892252
0.0,4,313,0.42,0.7155781217380083
0.0,4,426,0.376,0.8348377437055211
0.0,4,44,0.822,0.3623912728079517
0.0,4,351,0.392,0.8064262756640073
0.0,4,422,0.382,0.8147280847875961
0.0,4,468,0.252,0.8823070178917973
0.0,4,393,0.4,0.7078174569332746
0.0,4,464,0.26,0.8781635343024319
0.0,4,168,0.472,0.6828414910709759
0.0,4,414,0.332,0.8102624373537108
0.0,4,118,0.646,0.46832682799340747
0.0,4,410,0.378,0.7304180564879943
0.0,4,456,0.262,0.8600627397672355
0.0,4,47,0.758,0.3535862362493407
0.0,4,452,0.276,0.8232956921823116
0.0,4,156,0.566,0.5518869376288095
0.0,4,95,0.57,0.6092067566319146
0.0,4,494,0.348,0.707321474512741
0.0,4,198,0.422,0.7692264180436688
0.0,4,42,0.816,0.3791313265863487
0.0,4,402,0.396,0.7888699699857968
0.0,4,490,0.324,0.762733389965377
0.0,4,106,0.68,0.5536971415256063
0.0,4,12,0.376,0.18925114226112225
0.0,4,90,0.674,0.46765289946995375
0.0,4,102,0.566,0.6265071365143565
0.0,4,148,0.548,0.6245811239848966
0.0,4,219,0.408,0.8170229863996211
0.0,4,440,0.314,0.8296444227409653
0.0,4,144,0.582,0.5957128633015198
0.0,4,482,0.262,0.7909438705234485
0.0,4,186,0.434,0.7868645323446525
0.0,4,257,0.424,0.7752383309293784
0.0,4,98,0.592,0.496501642107446
0.0,4,182,0.534,0.7183449049457802
0.0,4,299,0.46,0.774228671073265
0.0,4,136,0.594,0.5273076271015381
0.0,4,207,0.486,0.7640211888569333
0.0,4,15,0.484,0.13467745750646865
0.0,4,93,0.66,0.5114970844143257
0.0,4,132,0.618,0.5517031434583122
0.0,4,249,0.462,0.756938214423005
0.0,4,174,0.56,0.6668343278535659
0.0,4,245,0.396,0.7681682673452608
0.0,4,10,0.4,0.1212552330047779
0.0,4,170,0.524,0.6684811527742325
0.0,4,287,0.438,0.8287261328276582
0.0,4,8,0.388,0.1056020795664474
0.0,4,120,0.652,0.49607336061756074
0.0,4,237,0.406,0.780010876349586
0.0,4,308,0.466,0.7289075676916733
0.0,4,18,0.8,0.16747643473725632
0.0,4,162,0.51,0.5777677940007655
0.0,4,233,0.41,0.7720884920072083
0.0,4,279,0.476,0.7207991162544505
0.0,4,66,0.686,0.5241728492401629
0.0,4,275,0.398,0.7776136305542434
0.0,4,271,0.416,0.8164608243951226
0.0,4,388,0.338,0.8074385140167756
0.0,4,61,0.698,0.46229956781366915
0.0,4,225,0.448,0.7632030412930457
0.0,4,221,0.42,0.7181328458329617
-10.0,0,338,0.574,0.714263004941793
-10.0,0,263,0.738,0.42966700021770377
-10.0,0,334,0.576,0.7005606748545234
-10.0,0,69,0.416,0.47219683306910726
-10.0,0,376,0.596,0.518724624975585
-10.0,0,326,0.608,0.6867406553621528
-10.0,0,34,0.276,0.330325805398235
-10.0,0,251,0.684,0.3487447752673867
-10.0,0,322,0.608,0.6245642948783351
-10.0,0,368,0.494,0.6626277637110286
-10.0,0,439,0.464,0.5856519533797127
-10.0,0,364,0.596,0.6867123049997204
-10.0,0,360,0.562,0.671435008230712
-10.0,0,477,0.414,0.704224900676514
-10.0,0,314,0.63,0.6714653081171177
-10.0,0,310,0.65,0.5676185336088356
-10.0,0,427,0.466,0.6114227194316643
-10.0,0,37,0.322,0.23449746119230652
-10.0,0,352,0.48,0.7282861099092711
-10.0,0,423,0.456,0.5947086623617386
-10.0,0,469,0.428,0.6876982852379523
-10.0,0,85,0.474,0.5396839900030059
-10.0,0,394,0.486,0.5600407767993089
-10.0,0,465,0.414,0.6227925476163418
-10.0,0,390,0.468,0.605656385769923
-10.0,0,80,0.492,0.4653024123915924
-10.0,0,415,0.496,0.6063272555077449
-10.0,0,119,0.456,0.4790568416527705
-10.0,0,340,0.592,0.6966065872572159
-10.0,0,411,0.472,0.6104002179316442
-10.0,0,457,0.428,0.6624507334988553
-10.0,0,382,0.494,0.5897573237473934
-10.0,0,453,0.444,0.6216306387872498
-10.0,0,157,0.574,0.48745538457816046
-10.0,0,88,0.464,0.48905634770278605
-10.0,0,495,0.344,0.6246215644369976
-10.0,0,199,0.628,0.45320260209421404
-10.0,0,403,0.456,0.5945042973818306
-10.0,0,491,0.362,0.7017826189417725
-10.0,0,107,0.478,0.49838596115568373
-10.0,0,83,0.454,0.4733313638792637
-10.0,0,103,0.466,0.5492694079714705
-10.0,0,149,0.554,0.5378739555984884
-10.0,0,53,0.392,0.46917683637968144
-10.0,0,441,0.434,0.6292522267394377
-10.0,0,145,0.54,0.4696615270536401
-10.0,0,483,0.334,0.7056006914161287
-10.0,0,187,0.558,0.47581877869971495
-10.0,0,7,0.38,0.08634583909197674
-10.0,0,137,0.534,0.5453076674244907
-10.0,0,208,0.608,0.4960977355648477
-10.0,0,500,0.332,0.7134640670606275
-10.0,0,133,0.522,0.5240700207834519
-10.0,0,56,0.356,0.5204545449699653
-10.0,0,471,0.398,0.6610340571713174
-10.0,0,175,0.574,0.47738879712607196
-10.0,0,246,0.702,0.36544837854412415
-10.0,0,171,0.576,0.5306567450339288
-10.0,0,288,0.714,0.49501248802884773
-10.0,0,51,0.37,0.47557174981808303
-10.0,0,125,0.482,0.5222885047174963
-10.0,0,21,0.256,0.2866633433783189
-10.0,0,121,0.498,0.5195114769320058
-10.0,0,238,0.638,0.3946550509901232
-10.0,0,309,0.616,0.5691993387373228
-10.0,0,163,0.576,0.4858210908777334
-10.0,0,234,0.664,0.42058435750015366
-10.0,0,59,0.382,0.49522504178189664
-10.0,0,276,0.702,0.4737905383491351
-10.0,0,389,0.49,0.5689198448366131
-10.0,0,226,0.618,0.4499377006584761
-10.0,0,24,0.238,0.3746735604074608
-10.0,0,151,0.594,0.4419452834451526
-10.0,0,222,0.606,0.4463949881763781
-10.0,0,268,0.72,0.4844759991083561
-10.0,0,339,0.604,0.6507117680907297
-10.0,0,264,0.73,0.43795657025752466
-10.0,0,260,0.728,0.44265444064424847
-10.0,0,377,0.526,0.5440760710661596
-10.0,0,214,0.618,0.5058486058283389
-10.0,0,210,0.604,0.5239504813941547
-10.0,0,327,0.576,0.6994830820766846
-10.0,0,27,0.236,0.32112202496534115
-10.0,0,252,0.69,0.33028543540896466
-10.0,0,323,0.644,0.6421586793012684
-10.0,0,369,0.486,0.645500865767282
-10.0,0,75,0.43,0.4758128514310565
-10.0,0,294,0.696,0.5828136063767837
-10.0,0,365,0.564,0.6708717541134452
-10.0,0,290,0.672,0.511700133353319
-10.0,0,70,0.416,0.5009105925006301
-10.0,0,315,0.688,0.6349280352194963
-10.0,0,240,0.686,0.39809740890633355
-10.0,0,311,0.616,0.5934892988975005
-10.0,0,357,0.502,0.6882396464264453
-10.0,0,428,0.428,0.65212640863669
-10.0,0,353,0.456,0.6982398008915366
-10.0,0,78,0.488,0.46472671684596173
-10.0,0,395,0.476,0.6104217846822695
-10.0,0,466,0.416,0.6522176613961732
-10.0,0,303,0.716,0.5632301578578901
-10.0,0,391,0.47,0.5906768830813521
-10.0,0,73,0.388,0.47910164611157063
-10.0,0,416,0.484,0.6216066234795229
-10.0,0,43,0.362,0.4884068734009654
-10.0,0,341,0.562,0.7012898409522501
-10.0,0,412,0.442,0.5753852740868516
-10.0,0,458,0.44,0.6657482926441399
-10.0,0,383,0.5,0.5387059976146545
-10.0,0,454,0.424,0.7316756587789316
-10.0,0,6,0.328,0.09877320637722521
-10.0,0,496,0.356,0.70962769763736
-10.0,0,3,0.25,0.1099930470479012
-10.0,0,404,0.454,0.5950518664689773
-10.0,0,492,0.36,0.6945714113538854
-10.0,0,108,0.466,0.48683239809445394
-10.0,0,400,0.466,0.5810728593636102
-10.0,0,446,0.418,0.6847555784852157
-10.0,0,46,0.32,0.49653985109394383
-10.0,0,371,0.512,0.6459363440177356
-10.0,0,442,0.434,0.6240111650170195
-10.0,0,146,0.53,0.5290319673650401
-10.0,0,484,0.35,0.741229502449923
-10.0,0,188,0.562,0.529719395325373
-10.0,0,41,0.334,0.38103158576471186
-10.0,0,480,0.38,0.6282303919889879
-10.0,0,11,0.29,0.10990179068937167
-10.0,0,138,0.506,0.5109867868593555
-10.0,0,209,0.632,0.5291072861780323
-10.0,0,430,0.434,0.6375436859444703
-10.0,0,134,0.558,0.4906762440633144
-10.0,0,49,0.358,0.4043611809263066
-10.0,0,472,0.378,0.6657415584250311
-10.0,0,176,0.588,0.46097298060049163
-10.0,0,19,0.226,0.3122998920608278
-10.0,0,97,0.432,0.5154633424633879
-10.0,0,289,0.682,0.4906153673680393
-10.0,0,126,0.49,0.5079998096713896
-10.0,0,14,0.242,0.2844714526048968
-10.0,0,92,0.492,0.5390080128969934
-10.0,0,122,0.48,0.567523182502998
-10.0,0,239,0.654,0.36482547314294267
-10.0,0,460,0.398,0.6489172530817068
-10.0,0,164,0.572,0.5143549106796583
-10.0,0,235,0.672,0.43129617673208964
-10.0,0,160,0.562,0.5117404864983911
-10.0,0,277,0.722,0.4955868569650755
-10.0,0,114,0.494,0.5009528728420395
-10.0,0,110,0.44,0.503435208305754
-10.0,0,227,0.642,0.4458710885789867
-10.0,0,17,0.218,0.29724473039735083
-10.0,0,152,0.588,0.5068520156826228
-10.0,0,223,0.622,0.47903452972813726
-10.0,0,269,0.752,0.45008862069392813
-10.0,0,65,0.452,0.4563416728437857
-10.0,0,194,0.596,0.4630186878772992
-10.0,0,265,0.752,0.4313683802972128
-10.0,0,190,0.594,0.5264689859486134
-10.0,0,378,0.52,0.5789488331109047
-10.0,0,60,0.446,0.5098522765820684
-10.0,0,215,0.634,0.513719542487123
-10.0,0,140,0.518,0.4951734289512639
-10.0,0,211,0.606,0.4977419030330936
-10.0,0,328,0.524,0.734823300426689
-10.0,0,253,0.736,0.32207836310384863
-10.0,0,68,0.424,0.46769372455212715
-10.0,0,295,0.698,0.5701358369410577
-10.0,0,366,0.534,0.7140373564453419
-10.0,0,203,0.658,0.46963892331607887
-10.0,0,291,0.67,0.5352409711202304
